,Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Weekday,Discounted Price,Sell Through Rate
2703,2022-01-28,S001,P0004,Electronics,North,151,59,140,90.67,10,Sunny,0,108.88,Winter,0,75,2022,1,28,Friday,81.60300000000001,0.39072847682119205
2704,2022-01-28,S001,P0005,Groceries,North,1272,130,0,63.84,0,Sunny,0,72.9,Winter,0,121,2022,1,28,Friday,63.84,0.10220125786163523
2705,2022-01-28,S001,P0006,Toys,North,473,78,0,34.99,10,Sunny,0,40.54,Winter,0,79,2022,1,28,Friday,31.491000000000003,0.1649048625792812
2706,2022-01-28,S001,P0007,Groceries,North,366,100,0,26.28,10,Sunny,0,28.52,Winter,0,151,2022,1,28,Friday,23.652,0.273224043715847
2707,2022-01-28,S001,P0008,Electronics,North,110,110,123,56.14,0,Sunny,0,52.41,Winter,0,151,2022,1,28,Friday,56.14,1.0
2708,2022-01-28,S001,P0009,Clothing,North,213,133,0,90.57,10,Sunny,0,86.42,Winter,0,117,2022,1,28,Friday,81.51299999999999,0.6244131455399061
2709,2022-01-28,S001,P0010,Furniture,North,352,53,0,102.26,20,Sunny,1,98.15,Winter,0,60,2022,1,28,Friday,81.808,0.15056818181818182
2710,2022-01-28,S001,P0011,Furniture,North,219,71,171,140.66,20,Sunny,1,163.06,Winter,0,98,2022,1,28,Friday,112.528,0.3242009132420091
2711,2022-01-28,S001,P0012,Groceries,North,445,76,0,81.4,10,Sunny,0,97.07,Winter,0,126,2022,1,28,Friday,73.26,0.1707865168539326
2712,2022-01-28,S001,P0013,Toys,North,134,64,97,33.78,0,Sunny,0,33.58,Winter,0,85,2022,1,28,Friday,33.78,0.47761194029850745
2713,2022-01-28,S001,P0014,Groceries,North,642,77,0,79.52,0,Sunny,0,85.48,Winter,0,126,2022,1,28,Friday,79.52,0.11993769470404984
2714,2022-01-28,S001,P0015,Toys,North,160,82,0,15.94,0,Sunny,0,14.63,Winter,0,78,2022,1,28,Friday,15.94,0.5125
2715,2022-01-28,S001,P0016,Groceries,North,409,161,0,43.89,10,Sunny,0,42.16,Winter,0,157,2022,1,28,Friday,39.501000000000005,0.39364303178484106
2716,2022-01-28,S001,P0017,Toys,North,89,89,130,27.15,0,Sunny,0,24.94,Winter,0,135,2022,1,28,Friday,27.15,1.0
2717,2022-01-28,S001,P0018,Groceries,North,170,121,139,54.35,20,Sunny,1,49.01,Winter,0,117,2022,1,28,Friday,43.480000000000004,0.711764705882353
2718,2022-01-28,S001,P0019,Furniture,North,79,79,121,131.36,0,Sunny,0,142.29,Winter,0,120,2022,1,28,Friday,131.36,1.0
2719,2022-01-28,S001,P0020,Furniture,North,211,84,0,133.27,0,Sunny,0,130.45,Winter,0,92,2022,1,28,Friday,133.27,0.3981042654028436
2720,2022-01-28,S002,P0001,Groceries,South,641,108,0,81.18,20,Snowy,1,95.07,Winter,0,174,2022,1,28,Friday,64.944,0.1684867394695788
2721,2022-01-28,S002,P0002,Toys,South,156,89,0,34.97,5,Snowy,0,29.89,Winter,0,112,2022,1,28,Friday,33.2215,0.5705128205128205
2722,2022-01-28,S002,P0003,Groceries,South,500,75,0,78.51,5,Snowy,0,85.42,Winter,0,104,2022,1,28,Friday,74.5845,0.15
2723,2022-01-28,S002,P0004,Groceries,South,596,54,0,36.72,10,Snowy,0,36.43,Winter,0,73,2022,1,28,Friday,33.048,0.09060402684563758
2724,2022-01-28,S002,P0005,Electronics,South,567,37,0,79.25,0,Snowy,0,84.72,Winter,0,52,2022,1,28,Friday,79.25,0.06525573192239859
2725,2022-01-28,S002,P0006,Clothing,South,193,48,0,55.89,5,Snowy,0,53.94,Winter,0,51,2022,1,28,Friday,53.0955,0.24870466321243523
2726,2022-01-28,S002,P0007,Toys,South,217,103,0,26.61,5,Snowy,0,29.03,Winter,0,90,2022,1,28,Friday,25.2795,0.47465437788018433
2727,2022-01-28,S002,P0008,Groceries,South,150,69,88,28.16,0,Snowy,0,26.41,Winter,0,109,2022,1,28,Friday,28.16,0.46
2728,2022-01-28,S002,P0009,Groceries,South,221,84,165,61.6,0,Snowy,0,56.13,Winter,0,79,2022,1,28,Friday,61.6,0.38009049773755654
2729,2022-01-28,S002,P0010,Groceries,South,98,98,240,109.01,15,Snowy,1,92.76,Winter,0,210,2022,1,28,Friday,92.6585,1.0
2730,2022-01-28,S002,P0011,Groceries,South,474,122,0,90.52,15,Snowy,1,83.71,Winter,0,117,2022,1,28,Friday,76.942,0.25738396624472576
2731,2022-01-28,S002,P0012,Electronics,South,326,19,0,50.05,10,Snowy,0,44.77,Winter,0,25,2022,1,28,Friday,45.045,0.05828220858895705
2732,2022-01-28,S002,P0013,Groceries,South,232,138,0,26.68,0,Snowy,0,31.9,Winter,0,159,2022,1,28,Friday,26.68,0.5948275862068966
2733,2022-01-28,S002,P0014,Electronics,South,460,46,0,110.05,10,Snowy,0,104.59,Winter,0,74,2022,1,28,Friday,99.045,0.1
2734,2022-01-28,S002,P0015,Clothing,South,1182,155,0,82.96,0,Snowy,0,73.11,Winter,0,140,2022,1,28,Friday,82.96,0.1311336717428088
2735,2022-01-28,S002,P0016,Clothing,South,71,71,0,90.28,0,Snowy,0,105.27,Winter,0,101,2022,1,28,Friday,90.28,1.0
2736,2022-01-28,S002,P0017,Toys,South,175,171,497,26.63,5,Snowy,0,23.77,Winter,0,176,2022,1,28,Friday,25.298499999999997,0.9771428571428571
2737,2022-01-28,S002,P0018,Clothing,South,66,66,151,28.37,20,Snowy,1,30.03,Winter,0,178,2022,1,28,Friday,22.696,1.0
2738,2022-01-28,S002,P0019,Clothing,South,344,78,0,94.77,5,Snowy,0,83.38,Winter,0,120,2022,1,28,Friday,90.0315,0.22674418604651161
2739,2022-01-28,S002,P0020,Furniture,South,457,89,0,135.57,5,Snowy,0,130.97,Winter,0,87,2022,1,28,Friday,128.79149999999998,0.19474835886214442
2740,2022-01-28,S003,P0001,Toys,East,146,84,222,14.94,25,Cloudy,1,14.5,Winter,0,132,2022,1,28,Friday,11.205,0.5753424657534246
2741,2022-01-28,S003,P0002,Groceries,East,317,60,0,53.19,5,Cloudy,0,52.83,Winter,0,81,2022,1,28,Friday,50.530499999999996,0.1892744479495268
2742,2022-01-28,S003,P0003,Electronics,East,189,17,0,69.38,0,Cloudy,0,66.27,Winter,0,16,2022,1,28,Friday,69.38,0.08994708994708994
2743,2022-01-28,S003,P0004,Groceries,East,403,99,0,23.48,0,Cloudy,0,23.14,Winter,0,87,2022,1,28,Friday,23.48,0.2456575682382134
2744,2022-01-28,S003,P0005,Toys,East,290,169,578,27.28,10,Cloudy,0,26.42,Winter,0,176,2022,1,28,Friday,24.552000000000003,0.5827586206896552
2745,2022-01-28,S003,P0006,Toys,East,113,101,140,39.35,10,Cloudy,0,43.14,Winter,0,129,2022,1,28,Friday,35.415,0.8938053097345132
2746,2022-01-28,S003,P0007,Groceries,East,903,43,0,13.6,10,Cloudy,0,11.96,Winter,0,62,2022,1,28,Friday,12.24,0.047619047619047616
2747,2022-01-28,S003,P0008,Clothing,East,224,91,0,121.54,5,Cloudy,0,105.95,Winter,0,111,2022,1,28,Friday,115.463,0.40625
2748,2022-01-28,S003,P0009,Groceries,East,74,63,103,50.26,5,Cloudy,0,54.02,Winter,0,91,2022,1,28,Friday,47.74699999999999,0.8513513513513513
2749,2022-01-28,S003,P0010,Groceries,East,139,139,145,35.08,20,Cloudy,1,36.98,Winter,0,134,2022,1,28,Friday,28.064,1.0
2750,2022-01-28,S003,P0011,Electronics,East,553,148,0,119.5,20,Cloudy,1,105.74,Winter,0,139,2022,1,28,Friday,95.60000000000001,0.26763110307414106
2751,2022-01-28,S003,P0012,Furniture,East,218,66,0,92.24,5,Cloudy,0,106.07,Winter,0,70,2022,1,28,Friday,87.62799999999999,0.30275229357798167
2752,2022-01-28,S003,P0013,Groceries,East,522,36,0,55.08,5,Cloudy,0,63.08,Winter,0,36,2022,1,28,Friday,52.32599999999999,0.06896551724137931
2753,2022-01-28,S003,P0014,Groceries,East,35,35,0,83.95,5,Cloudy,0,97.74,Winter,0,77,2022,1,28,Friday,79.7525,1.0
2754,2022-01-28,S003,P0015,Groceries,East,208,71,0,81.66,10,Cloudy,0,79.49,Winter,0,61,2022,1,28,Friday,73.494,0.34134615384615385
2755,2022-01-28,S003,P0016,Electronics,East,41,41,0,99.51,5,Cloudy,0,85.69,Winter,0,93,2022,1,28,Friday,94.5345,1.0
2756,2022-01-28,S003,P0017,Furniture,East,377,67,285,124.45,0,Cloudy,0,146.39,Winter,0,81,2022,1,28,Friday,124.45,0.17771883289124668
2757,2022-01-28,S003,P0018,Furniture,East,328,70,0,121.23,15,Cloudy,1,131.16,Winter,0,91,2022,1,28,Friday,103.0455,0.21341463414634146
2758,2022-01-28,S003,P0019,Groceries,East,200,118,169,61.51,5,Cloudy,0,73.84,Winter,0,151,2022,1,28,Friday,58.43449999999999,0.59
2759,2022-01-28,S003,P0020,Clothing,East,771,84,0,75.8,5,Cloudy,0,65.81,Winter,0,101,2022,1,28,Friday,72.00999999999999,0.10894941634241245
2760,2022-01-28,S004,P0001,Groceries,West,503,93,602,10.44,15,Snowy,1,11.32,Winter,0,130,2022,1,28,Friday,8.873999999999999,0.1848906560636183
2761,2022-01-28,S004,P0002,Groceries,West,144,56,0,17.03,0,Snowy,0,18.92,Winter,0,49,2022,1,28,Friday,17.03,0.3888888888888889
2762,2022-01-28,S004,P0003,Furniture,West,521,86,0,139.17,0,Snowy,0,166.67,Winter,0,73,2022,1,28,Friday,139.17,0.16506717850287908
2763,2022-01-28,S004,P0004,Groceries,West,323,66,0,50.74,0,Snowy,0,57.06,Winter,0,81,2022,1,28,Friday,50.74,0.2043343653250774
2764,2022-01-28,S004,P0005,Clothing,West,131,99,88,70.84,5,Snowy,0,79.96,Winter,0,102,2022,1,28,Friday,67.298,0.7557251908396947
2765,2022-01-28,S004,P0006,Groceries,West,253,78,0,37.46,0,Snowy,0,33.18,Winter,0,90,2022,1,28,Friday,37.46,0.308300395256917
2766,2022-01-28,S004,P0007,Groceries,West,729,174,0,32.5,5,Snowy,0,36.37,Winter,0,156,2022,1,28,Friday,30.875,0.23868312757201646
2767,2022-01-28,S004,P0008,Furniture,West,80,62,53,90.64,10,Snowy,0,81.89,Winter,0,66,2022,1,28,Friday,81.57600000000001,0.775
2768,2022-01-28,S004,P0009,Clothing,West,265,83,271,107.91,0,Snowy,0,123.25,Winter,0,76,2022,1,28,Friday,107.91,0.3132075471698113
2769,2022-01-28,S004,P0010,Groceries,West,824,180,0,24.62,20,Snowy,1,27.88,Winter,0,154,2022,1,28,Friday,19.696,0.21844660194174756
2770,2022-01-28,S004,P0011,Clothing,West,435,35,0,37.86,25,Snowy,1,39.87,Winter,0,49,2022,1,28,Friday,28.395,0.08045977011494253
2771,2022-01-28,S004,P0012,Electronics,West,117,117,116,115.48,5,Snowy,0,132.54,Winter,0,112,2022,1,28,Friday,109.706,1.0
2772,2022-01-28,S004,P0013,Groceries,West,420,86,0,23.68,0,Snowy,0,22.21,Winter,0,127,2022,1,28,Friday,23.68,0.20476190476190476
2773,2022-01-28,S004,P0014,Furniture,West,232,61,0,171.23,5,Snowy,0,148.8,Winter,0,80,2022,1,28,Friday,162.6685,0.2629310344827586
2774,2022-01-28,S004,P0015,Furniture,West,280,27,0,86.13,5,Snowy,0,76.99,Winter,0,43,2022,1,28,Friday,81.8235,0.09642857142857143
2775,2022-01-28,S004,P0016,Furniture,West,59,59,0,137.15,0,Snowy,0,117.63,Winter,0,103,2022,1,28,Friday,137.15,1.0
2776,2022-01-28,S004,P0017,Clothing,West,101,61,95,100.31,0,Snowy,0,98.5,Winter,0,89,2022,1,28,Friday,100.31,0.6039603960396039
2777,2022-01-28,S004,P0018,Furniture,West,101,71,70,132.81,20,Snowy,1,145.57,Winter,0,82,2022,1,28,Friday,106.248,0.7029702970297029
2778,2022-01-28,S004,P0019,Clothing,West,123,123,137,69.06,0,Snowy,0,60.11,Winter,0,123,2022,1,28,Friday,69.06,1.0
2779,2022-01-28,S004,P0020,Furniture,West,348,63,0,142.58,0,Snowy,0,127.36,Winter,0,84,2022,1,28,Friday,142.58,0.1810344827586207
2780,2022-01-28,S005,P0001,Groceries,North,243,78,0,9.38,20,Sunny,1,10.92,Winter,0,90,2022,1,28,Friday,7.504000000000001,0.32098765432098764
2781,2022-01-28,S005,P0002,Electronics,North,239,125,407,46.32,0,Sunny,0,52.36,Winter,0,130,2022,1,28,Friday,46.32,0.5230125523012552
2782,2022-01-28,S005,P0003,Toys,North,160,22,0,24.38,0,Sunny,0,22.47,Winter,0,25,2022,1,28,Friday,24.38,0.1375
2783,2022-01-28,S005,P0004,Groceries,North,92,61,102,7.4,5,Sunny,0,6.79,Winter,0,86,2022,1,28,Friday,7.03,0.6630434782608695
2784,2022-01-28,S005,P0005,Groceries,North,171,94,168,16.84,0,Sunny,0,16.77,Winter,0,92,2022,1,28,Friday,16.84,0.5497076023391813
2785,2022-01-28,S005,P0006,Groceries,North,637,127,581,63.74,10,Sunny,0,67.57,Winter,0,155,2022,1,28,Friday,57.366,0.19937205651491366
2786,2022-01-28,S005,P0007,Groceries,North,93,93,0,85.07,10,Sunny,0,89.62,Winter,0,144,2022,1,28,Friday,76.563,1.0
2787,2022-01-28,S005,P0008,Groceries,North,179,134,114,66.9,0,Sunny,0,78.76,Winter,0,118,2022,1,28,Friday,66.9,0.7486033519553073
2788,2022-01-28,S005,P0009,Groceries,North,158,74,0,83.57,10,Sunny,0,78.98,Winter,0,74,2022,1,28,Friday,75.213,0.46835443037974683
2789,2022-01-28,S005,P0010,Groceries,North,147,131,486,52.31,25,Sunny,1,57.21,Winter,0,149,2022,1,28,Friday,39.2325,0.891156462585034
2790,2022-01-28,S005,P0011,Electronics,North,273,122,0,65.52,25,Sunny,1,68.98,Winter,0,121,2022,1,28,Friday,49.14,0.4468864468864469
2791,2022-01-28,S005,P0012,Furniture,North,324,76,0,120.6,10,Sunny,0,111.22,Winter,0,70,2022,1,28,Friday,108.53999999999999,0.2345679012345679
2792,2022-01-28,S005,P0013,Groceries,North,397,134,372,83.36,0,Sunny,0,71.82,Winter,0,117,2022,1,28,Friday,83.36,0.33753148614609574
2793,2022-01-28,S005,P0014,Furniture,North,202,115,0,190.28,0,Sunny,0,171.32,Winter,0,100,2022,1,28,Friday,190.28,0.5693069306930693
2794,2022-01-28,S005,P0015,Groceries,North,101,52,0,44.29,10,Sunny,0,38.85,Winter,0,78,2022,1,28,Friday,39.861,0.5148514851485149
2795,2022-01-28,S005,P0016,Toys,North,290,106,0,36.73,5,Sunny,0,42.27,Winter,0,126,2022,1,28,Friday,34.893499999999996,0.36551724137931035
2796,2022-01-28,S005,P0017,Toys,North,108,61,84,34.69,0,Sunny,0,38.73,Winter,0,71,2022,1,28,Friday,34.69,0.5648148148148148
2797,2022-01-28,S005,P0018,Clothing,North,236,218,0,22.32,25,Sunny,1,19.76,Winter,0,184,2022,1,28,Friday,16.740000000000002,0.923728813559322
2798,2022-01-28,S005,P0019,Furniture,North,250,36,0,128.98,0,Sunny,0,154.49,Winter,0,54,2022,1,28,Friday,128.98,0.144
2799,2022-01-28,S005,P0020,Toys,North,136,35,0,26.63,5,Sunny,0,25.83,Winter,0,53,2022,1,28,Friday,25.298499999999997,0.25735294117647056
2800,2022-01-29,S001,P0001,Electronics,North,263,69,0,65.0,5,Sunny,0,77.11,Winter,0,81,2022,1,29,Saturday,61.75,0.2623574144486692
2801,2022-01-29,S001,P0002,Clothing,North,186,107,151,79.9,0,Sunny,0,70.35,Winter,0,144,2022,1,29,Saturday,79.9,0.5752688172043011
2802,2022-01-29,S001,P0003,Clothing,North,993,108,0,55.44,5,Sunny,0,66.54,Winter,0,113,2022,1,29,Saturday,52.66799999999999,0.10876132930513595
2803,2022-01-29,S001,P0004,Electronics,North,92,92,308,120.63,5,Sunny,0,106.8,Winter,0,130,2022,1,29,Saturday,114.59849999999999,1.0
2804,2022-01-29,S001,P0005,Groceries,North,1142,137,0,79.16,5,Sunny,0,74.11,Winter,0,200,2022,1,29,Saturday,75.202,0.11996497373029773
2805,2022-01-29,S001,P0006,Toys,North,395,129,399,42.79,5,Sunny,0,45.59,Winter,0,124,2022,1,29,Saturday,40.650499999999994,0.3265822784810127
2806,2022-01-29,S001,P0007,Groceries,North,266,106,0,25.5,10,Sunny,0,21.81,Winter,0,123,2022,1,29,Saturday,22.95,0.39849624060150374
2807,2022-01-29,S001,P0008,Electronics,North,123,85,97,45.58,0,Sunny,0,39.51,Winter,0,84,2022,1,29,Saturday,45.58,0.6910569105691057
2808,2022-01-29,S001,P0009,Clothing,North,80,80,119,84.6,10,Sunny,0,92.78,Winter,0,111,2022,1,29,Saturday,76.14,1.0
2809,2022-01-29,S001,P0010,Furniture,North,299,120,0,139.73,10,Sunny,0,134.06,Winter,0,116,2022,1,29,Saturday,125.75699999999999,0.4013377926421405
2810,2022-01-29,S001,P0011,Furniture,North,148,86,0,156.85,5,Sunny,0,170.92,Winter,0,79,2022,1,29,Saturday,149.0075,0.581081081081081
2811,2022-01-29,S001,P0012,Groceries,North,369,36,0,69.26,0,Sunny,0,78.19,Winter,0,49,2022,1,29,Saturday,69.26,0.0975609756097561
2812,2022-01-29,S001,P0013,Toys,North,167,29,0,25.12,10,Sunny,0,24.93,Winter,0,34,2022,1,29,Saturday,22.608,0.17365269461077845
2813,2022-01-29,S001,P0014,Groceries,North,565,182,425,79.38,10,Sunny,0,85.75,Winter,0,162,2022,1,29,Saturday,71.442,0.32212389380530976
2814,2022-01-29,S001,P0015,Toys,North,78,78,126,17.47,5,Sunny,0,16.58,Winter,0,121,2022,1,29,Saturday,16.5965,1.0
2815,2022-01-29,S001,P0016,Groceries,North,248,134,0,41.82,5,Sunny,0,44.72,Winter,0,139,2022,1,29,Saturday,39.729,0.5403225806451613
2816,2022-01-29,S001,P0017,Toys,North,130,128,106,22.96,10,Sunny,0,22.8,Winter,0,115,2022,1,29,Saturday,20.664,0.9846153846153847
2817,2022-01-29,S001,P0018,Groceries,North,188,138,144,66.27,10,Sunny,0,71.52,Winter,0,162,2022,1,29,Saturday,59.643,0.7340425531914894
2818,2022-01-29,S001,P0019,Furniture,North,121,39,0,114.16,0,Sunny,0,105.56,Winter,0,64,2022,1,29,Saturday,114.16,0.32231404958677684
2819,2022-01-29,S001,P0020,Furniture,North,127,97,0,132.24,0,Sunny,0,119.37,Winter,0,90,2022,1,29,Saturday,132.24,0.7637795275590551
2820,2022-01-29,S002,P0001,Groceries,South,533,211,533,108.65,0,Sunny,0,100.79,Winter,0,181,2022,1,29,Saturday,108.65,0.39587242026266417
2821,2022-01-29,S002,P0002,Toys,South,244,73,0,30.96,0,Sunny,0,26.52,Winter,0,61,2022,1,29,Saturday,30.96,0.29918032786885246
2822,2022-01-29,S002,P0003,Groceries,South,425,97,0,80.68,5,Sunny,0,96.59,Winter,0,113,2022,1,29,Saturday,76.646,0.22823529411764706
2823,2022-01-29,S002,P0004,Groceries,South,542,99,431,50.78,0,Sunny,0,56.43,Winter,0,160,2022,1,29,Saturday,50.78,0.18265682656826568
2824,2022-01-29,S002,P0005,Electronics,South,530,51,0,79.34,10,Sunny,0,89.38,Winter,0,81,2022,1,29,Saturday,71.406,0.09622641509433963
2825,2022-01-29,S002,P0006,Clothing,South,145,114,116,79.38,0,Sunny,0,72.21,Winter,0,140,2022,1,29,Saturday,79.38,0.7862068965517242
2826,2022-01-29,S002,P0007,Toys,South,114,97,359,30.3,0,Sunny,0,32.48,Winter,0,114,2022,1,29,Saturday,30.3,0.8508771929824561
2827,2022-01-29,S002,P0008,Groceries,South,169,119,111,26.98,10,Sunny,0,26.86,Winter,0,130,2022,1,29,Saturday,24.282,0.7041420118343196
2828,2022-01-29,S002,P0009,Groceries,South,137,102,240,65.73,5,Sunny,0,65.19,Winter,0,114,2022,1,29,Saturday,62.4435,0.7445255474452555
2829,2022-01-29,S002,P0010,Groceries,South,240,106,0,86.32,5,Sunny,0,95.3,Winter,0,105,2022,1,29,Saturday,82.00399999999999,0.44166666666666665
2830,2022-01-29,S002,P0011,Groceries,South,352,98,0,96.86,0,Sunny,0,113.92,Winter,0,103,2022,1,29,Saturday,96.86,0.2784090909090909
2831,2022-01-29,S002,P0012,Electronics,South,307,98,432,73.14,10,Sunny,0,66.3,Winter,0,132,2022,1,29,Saturday,65.82600000000001,0.31921824104234525
2832,2022-01-29,S002,P0013,Groceries,South,502,194,488,25.61,10,Sunny,0,22.89,Winter,0,164,2022,1,29,Saturday,23.049,0.38645418326693226
2833,2022-01-29,S002,P0014,Electronics,South,414,92,515,137.02,5,Sunny,0,118.34,Winter,0,124,2022,1,29,Saturday,130.169,0.2222222222222222
2834,2022-01-29,S002,P0015,Clothing,South,1027,178,0,86.88,5,Sunny,0,81.95,Winter,0,175,2022,1,29,Saturday,82.53599999999999,0.1733203505355404
2835,2022-01-29,S002,P0016,Clothing,South,414,159,332,105.73,10,Sunny,0,115.35,Winter,0,193,2022,1,29,Saturday,95.15700000000001,0.38405797101449274
2836,2022-01-29,S002,P0017,Toys,South,4,4,0,19.87,10,Sunny,0,16.99,Winter,0,95,2022,1,29,Saturday,17.883000000000003,1.0
2837,2022-01-29,S002,P0018,Clothing,South,151,125,124,29.97,10,Sunny,0,26.47,Winter,0,136,2022,1,29,Saturday,26.973,0.8278145695364238
2838,2022-01-29,S002,P0019,Clothing,South,915,83,0,80.97,10,Sunny,0,76.97,Winter,0,88,2022,1,29,Saturday,72.873,0.0907103825136612
2839,2022-01-29,S002,P0020,Furniture,South,368,60,0,132.27,10,Sunny,0,113.09,Winter,0,96,2022,1,29,Saturday,119.043,0.16304347826086957
2840,2022-01-29,S003,P0001,Toys,East,62,62,0,14.79,10,Cloudy,0,13.18,Winter,0,73,2022,1,29,Saturday,13.311,1.0
2841,2022-01-29,S003,P0002,Groceries,East,257,135,0,65.4,0,Cloudy,0,57.01,Winter,0,130,2022,1,29,Saturday,65.4,0.5252918287937743
2842,2022-01-29,S003,P0003,Electronics,East,172,108,117,95.26,0,Cloudy,0,92.45,Winter,0,98,2022,1,29,Saturday,95.26,0.627906976744186
2843,2022-01-29,S003,P0004,Groceries,East,304,81,260,24.2,0,Cloudy,0,22.51,Winter,0,96,2022,1,29,Saturday,24.2,0.26644736842105265
2844,2022-01-29,S003,P0005,Toys,East,121,112,0,22.31,10,Cloudy,0,20.73,Winter,0,107,2022,1,29,Saturday,20.079,0.9256198347107438
2845,2022-01-29,S003,P0006,Toys,East,152,69,0,33.51,10,Cloudy,0,29.15,Winter,0,66,2022,1,29,Saturday,30.159,0.45394736842105265
2846,2022-01-29,S003,P0007,Groceries,East,860,122,0,16.09,10,Cloudy,0,16.97,Winter,0,127,2022,1,29,Saturday,14.481,0.14186046511627906
2847,2022-01-29,S003,P0008,Clothing,East,438,80,0,115.94,0,Cloudy,0,130.39,Winter,0,96,2022,1,29,Saturday,115.94,0.182648401826484
2848,2022-01-29,S003,P0009,Groceries,East,114,37,0,43.22,5,Cloudy,0,47.41,Winter,0,49,2022,1,29,Saturday,41.059,0.32456140350877194
2849,2022-01-29,S003,P0010,Groceries,East,145,74,0,34.67,0,Cloudy,0,38.4,Winter,0,63,2022,1,29,Saturday,34.67,0.5103448275862069
2850,2022-01-29,S003,P0011,Electronics,East,405,166,407,164.54,5,Cloudy,0,143.65,Winter,0,194,2022,1,29,Saturday,156.313,0.40987654320987654
2851,2022-01-29,S003,P0012,Furniture,East,152,120,221,113.97,5,Cloudy,0,112.0,Winter,0,118,2022,1,29,Saturday,108.27149999999999,0.7894736842105263
2852,2022-01-29,S003,P0013,Groceries,East,486,175,0,81.63,10,Cloudy,0,75.94,Winter,0,153,2022,1,29,Saturday,73.467,0.360082304526749
2853,2022-01-29,S003,P0014,Groceries,East,454,88,0,85.34,10,Cloudy,0,81.59,Winter,0,82,2022,1,29,Saturday,76.80600000000001,0.19383259911894274
2854,2022-01-29,S003,P0015,Groceries,East,137,110,0,109.09,0,Cloudy,0,98.34,Winter,0,115,2022,1,29,Saturday,109.09,0.8029197080291971
2855,2022-01-29,S003,P0016,Electronics,East,223,81,197,109.89,0,Cloudy,0,95.35,Winter,0,108,2022,1,29,Saturday,109.89,0.3632286995515695
2856,2022-01-29,S003,P0017,Furniture,East,310,81,0,136.54,0,Cloudy,0,163.41,Winter,0,109,2022,1,29,Saturday,136.54,0.26129032258064516
2857,2022-01-29,S003,P0018,Furniture,East,258,54,0,139.21,0,Cloudy,0,164.56,Winter,0,84,2022,1,29,Saturday,139.21,0.20930232558139536
2858,2022-01-29,S003,P0019,Groceries,East,251,91,0,54.83,0,Cloudy,0,53.76,Winter,0,81,2022,1,29,Saturday,54.83,0.36254980079681276
2859,2022-01-29,S003,P0020,Clothing,East,687,145,680,86.88,10,Cloudy,0,94.5,Winter,0,185,2022,1,29,Saturday,78.192,0.21106259097525473
2860,2022-01-29,S004,P0001,Groceries,West,410,75,0,12.03,0,Sunny,0,12.75,Winter,0,123,2022,1,29,Saturday,12.03,0.18292682926829268
2861,2022-01-29,S004,P0002,Groceries,West,88,80,168,18.48,5,Sunny,0,21.83,Winter,0,85,2022,1,29,Saturday,17.556,0.9090909090909091
2862,2022-01-29,S004,P0003,Furniture,West,435,117,0,153.84,5,Sunny,0,143.09,Winter,0,103,2022,1,29,Saturday,146.148,0.2689655172413793
2863,2022-01-29,S004,P0004,Groceries,West,257,123,0,69.45,5,Sunny,0,67.58,Winter,0,186,2022,1,29,Saturday,65.9775,0.4785992217898833
2864,2022-01-29,S004,P0005,Clothing,West,120,113,141,74.96,5,Sunny,0,85.0,Winter,0,120,2022,1,29,Saturday,71.21199999999999,0.9416666666666667
2865,2022-01-29,S004,P0006,Groceries,West,175,94,187,34.04,10,Sunny,0,30.25,Winter,0,93,2022,1,29,Saturday,30.636,0.5371428571428571
2866,2022-01-29,S004,P0007,Groceries,West,555,138,670,29.74,10,Sunny,0,32.25,Winter,0,143,2022,1,29,Saturday,26.766,0.24864864864864866
2867,2022-01-29,S004,P0008,Furniture,West,71,69,66,92.73,0,Sunny,0,112.1,Winter,0,58,2022,1,29,Saturday,92.73,0.971830985915493
2868,2022-01-29,S004,P0009,Clothing,West,182,40,0,109.91,0,Sunny,0,96.99,Winter,0,67,2022,1,29,Saturday,109.91,0.21978021978021978
2869,2022-01-29,S004,P0010,Groceries,West,644,74,0,21.71,10,Sunny,0,18.51,Winter,0,63,2022,1,29,Saturday,19.539,0.11490683229813664
2870,2022-01-29,S004,P0011,Clothing,West,400,127,0,72.29,0,Sunny,0,78.46,Winter,0,159,2022,1,29,Saturday,72.29,0.3175
2871,2022-01-29,S004,P0012,Electronics,West,116,116,178,139.37,5,Sunny,0,120.05,Winter,0,158,2022,1,29,Saturday,132.4015,1.0
